randomness,timestamp,tweet,label
21557,31-10-2019 15:36,b'RT @whiteboxerlayla: Yappy Halloween everyone  #happy #halloween #red #devil \n#laylathewhiteboxerdog #whiteboxerdog #boxerdog #bromocrew',1
10191,31-10-2019 13:29,b'LongLeopard Dress. Check them out!! Order online TODAY!!! #fashion #style #beautiful #love #instagood #ootd #follow https://t.co/qCXzkYOJmQ',1
1209,31-10-2019 00:06,"b""It's taken away from my desire to discover, to explore and to create. Hell, it's taken away from me even knowing wh\xe2\x80\xa6 https://t.co/gcTbK6pzVs""",0
6893,01-11-2019 09:39,b'Entry tickets and workshops on sale NOW via @TicketSource link on our website: https://t.co/Z39TTGX67d for our 7th https://t.co/AkU38IJxrI',1
6342,30-10-2019 20:40,b'Check out this article: Keep Motivated via @mtjohnson51- https://t.co/OnSQNFQmMQ\n#amwriting #disability #depression\xe2\x80\xa6 https://t.co/abg3xxn5og',0
3518,01-11-2019 08:15,b'#GalaxyNote9 #Samsung #Note9 #screenprotector \n&gt;&gt;https://t.co/twy41vMv6C&lt;&lt; \nHOT DEAL : Get 25% off on the best glas https://t.co/03wlJYb2OE',1
4940,31-10-2019 19:14,b'@lorriebeauchamp @SarahChapman30 @Laconic_doc @Trisha_the_doc @alzheimerssoc @tommyNtour @JohnCampaign @Anniecoops https://t.co/ZRPRlH8EQ8',1
2613,01-11-2019 10:26,"b""RT @SockSnobUK: Thanks S**k It's Friday! #Friday #FridayFeeling #FriYay #Weekend #rt #retweet #followme #follow #shop #shopping #party #Hap""",1
15629,26-10-2019 06:16,b'RT @ISPHNS: It can be very hard for parents and carers to know about - or witness - self-harming behaviour in their children. Here is some\xe2\x80\xa6',0
16786,30-10-2019 16:03,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
6417,30-10-2019 10:39,b'Come and see us on the market in the high street and book your Christmas party! #Christmas #mercure #enjoy https://t.co/jPOjVhVr1D',1
12243,30-10-2019 16:50,"b'RT @annbelky: Join the chat tomorrow as we focus on Mental Health issues, challenges and some of the contributing factors affecting \nthe LG\xe2\x80\xa6'",0
21561,31-10-2019 14:46,b'RT @whiteboxerlayla: Yappy Halloween everyone  #happy #halloween #red #devil \n#laylathewhiteboxerdog #whiteboxerdog #boxerdog #bromocrew',1
12152,31-10-2019 17:52,b'RT @amandabowling06: Its been a lovely rainy and now relaxing day so far\nHAPPY HALLOWEEN EVERYONE\n#redhead #redlips #beautiful #love #green',1
1289,01-11-2019 04:38,"b""Knock, knock. \nWho's there? \nJess. \nJess who? \nJess let me in.\n#family #fam #mom #dad #socialenvy #brother #sister https://t.co/iK9dibn078""",1
19366,28-10-2019 07:58,"b'RT @RashadaWrites: Happy day friends! #enjoy #autumn #nature #magical #colors #autumnleaves  in #Hokkaido, #Japan\n\nhttps://t.co/nCvYSQ'",1
876,31-10-2019 16:26,"b""Honestly there is nothing wrong in seeking for HELP.\n\nI mean, you've tried your best &amp; you feel it's not enough, se\xe2\x80\xa6 https://t.co/yiCRxpD08P""",0
12808,01-11-2019 09:20,"b'RT @BrauerAus: Brauer has been proudly South Australian since 1929. Learn more about our 90-year history, as well as our innovative future,'",1
22030,01-11-2019 05:52,b'So much of who we are is where we have been.\n\n#life #lesson #learn #oyeah #thanks #quote #7up #travel #explore https://t.co/A5XUu2H20u',1
1564,31-10-2019 15:04,"b""RT @AmzFibro: \xf0\x9f\x8e\x83Good Afternoon you Scary lot.\xf0\x9f\x8e\x83 It seems, we are not the only ones, in need of support...\xf0\x9f\xa4\x94 Me, I'm my own worst enemy. I'm a\xe2\x80\xa6""",0
12740,31-10-2019 12:40,b'RT @bluebirds999: So I have never done anything like this before! #MentalHealthAwareness #ItsOkNotToBeOk #Support #Respect https://t.co/TEE\xe2\x80\xa6',0
11313,31-10-2019 03:46,b'Random #STIGMAS \xf0\x9f\x8c\xb9\xf0\x9f\x9a\xab\xf0\x9f\xa7\xa2#HumanProblems #Anxiety #PanicAttacks #Depression #MentalIiLLnessAwaremess  #STIGMAS https://t.co/GVQTYa1O4h',0
20871,27-10-2019 00:45,b'RT @TalkStigma: Prioritizing #selfcare is an important part of any #mentalhealth practice. #mentalillness #mentalhealthmatters #letstalksti\xe2\x80\xa6',0
723,31-10-2019 15:51,"b'""fear of abandonment"" can look like clinging to everyone that gives any sort of attention, but it can also look lik\xe2\x80\xa6 https://t.co/U4jCBcUPYY'",0
7527,31-10-2019 22:29,"b'Had a great time judging pumpkins, dance party and safety presentations #safety #halloween2019 #fun #school #police https://t.co/BlErmoCYF2'",1
8378,01-11-2019 06:29,b'Happy Halloween!! #princesspeach #babe #happy #happyhalloween #halloween #justpeachykeen  https://t.co/aXV4I6lEsR',1
718,31-10-2019 05:21,"b'""Exclusive offer for our prestigious customers. Get 10% OFF on SUNBABY Playtime Panda Magic CAR Yellow with Black."" https://t.co/iy95gtoRdu'",1
15014,31-10-2019 13:16,b'RT @FNasimuddin: Please continue the cause..Awareness does not stop here! Uphold the love and support! #thankyouoctober #hellonovember #pin\xe2\x80\xa6',0
23749,24-10-2019 09:21,b'Why am I hated so much when all I do is help people....\n\n#ihatemetoo #mentalhealth #suicidal #SuicideAwareness\xe2\x80\xa6 https://t.co/XttXU6DjeY',0
19265,30-10-2019 13:14,"b'RT @RashadaWrites: Good morning, friends! #enjoy #winter #Wednesdaymorning #autumn #snowfall  #beautiful #Tulips in the #snow  #nature'",1
22430,01-11-2019 10:26,"b'The #BankHolidayWeekend is here! :D Sadly traffic jams, too. :( Read about the scenario of a full #autonomous drive https://t.co/2GOO53o3VH'",1
11954,28-10-2019 12:39,b'RT @alhajitekno: #SKELETUN the video! Link on me bio #enjoy https://t.co/0zfURa7wXX',1
18082,31-10-2019 08:38,b'RT @MoragForbes: Trying to decide if I am brave enough to do a blog post with an overview of my mental health journey. Is that something yo\xe2\x80\xa6',0
1153,31-10-2019 00:06,"b""It's affected my relationships, friendships, family connections and work life in ways big and small. I withdraw or\xe2\x80\xa6 https://t.co/1JxdlaHGQd""",0
4169,31-10-2019 19:31,b'#MinshewMania has hit #BigAls #Meridian! \n\n@GardnerMinshew5 can we get a  or ?!! \n\n@Jaguars #DUUUVAL #GoCougs https://t.co/RsRdtVlNTf',1
12657,30-10-2019 10:59,b'RT @bimada: Thank you for sharing your #podcast episode with your son @rcmoran_ .  This is a very timely conversation on so many levels.  #\xe2\x80\xa6',0
7413,01-11-2019 04:08,b'Good Vibes  #Happy https://t.co/dd5pIwjyjp',1
951,31-10-2019 22:35,"b""I love Venom..in real life.  ..10-years-old in just a few hours. I've been holding back tears all day, and he's be https://t.co/N7sF3fA1xO""",1
10850,31-10-2019 08:27,"b'now,,,lets back to #Depression,,,they are still depressed,,,'",0
2562,01-11-2019 08:32,"b""RT @SaveATrain: Travel far enough, you meet yourself.  #Rail #TravelChat   #Explore #Europe #Girl'sTravel #Fun #ILikeToTravel  - https://t.""",1
4447,27-10-2019 05:57,b'#Trump leads in #suicidal #anti-science:  https://t.co/AA1ANXIDfV',0
14013,30-10-2019 20:21,b'RT @DPagliaccio: Our #ABCDStudy paper is out now in @JAACAP showing smaller putamen volumes in 9-10yo children with vs. without a parental\xe2\x80\xa6',0
20204,31-10-2019 11:59,b'RT @sanjaysehgal: inspiration Be ready for it. \n#mentalhealth  #mentalhealthawareness  #mentalhealthcare\xc2\xa0 #mentalhealthrecovery #mentalheal\xe2\x80\xa6',0
9333,30-10-2019 03:11,"b'I still remember the rush I got from this, I was scared, confused, happy all at the same time #selfharm https://t.co/bMMyoTw6Fw'",0
10331,26-10-2019 13:47,b'Many people with #Mentalhealth issues find it difficult during celebrations &amp; holidays. Be it a #mentalillness or o\xe2\x80\xa6 https://t.co/OJvpF0tXxD',0
8811,29-10-2019 02:12,b'Heres a song for you \n\n#NowPlaying #Enjoy #Pop #music #journey #moment #love #FeelSomething #FeelingFresh https://t.co/cm32KXarey',1
12732,31-10-2019 20:02,b'RT @BlackMysteryyy: -poor child...She died years ago...and now she is a monster.-\n\nHappy Halloween yaallll \n\nEternalmystery | EU \n\n@BD',1
21489,31-10-2019 15:32,"b'RT @w_sidehabitats: ""Nobody but me is gonna change my story.""\n\n#westsidehabitats #love #instagood #photooftheday #fashion #beautiful #happy'",1
5144,23-10-2019 00:42,b'@SkechersIndia do u even care about a client?\nYou make faulty shoes and when we complain u say .. where is the Invo\xe2\x80\xa6 https://t.co/Min0BKnwbv',0
17525,31-10-2019 12:40,"b'RT @MalingAcademy: Regular #exercise is a great way to combat #depression. We saw many students #GetFit physically &amp; mentally, leaving our\xe2\x80\xa6'",0
20164,01-11-2019 05:57,b'RT @SalmaniacsSL: Best Buddies!!! \n\n@realpreityzinta celebrating Halloween with our Chulbul Pandey @BeingSalmanKhan #chulbulpandey #hallowe',1
5042,30-10-2019 20:55,b'@PGtzsche1 It is so important that people understand akathisia effects people of all ages and not just 24 and under\xe2\x80\xa6 https://t.co/w4Eym2MLNz',0
14137,31-10-2019 14:20,"b'RT @DrDouglasMoll: Depression 101: A new article I wrote responding to reader\'s questions about depression. Includes ""How Can a Person Cope\xe2\x80\xa6'",0
16653,01-11-2019 05:12,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
731,31-10-2019 10:35,"b""for Halloween  i'm disguising myself as a fully functional , emotionally stable human being. yeah, right... #BPD""",0
1139,27-10-2019 11:48,"b""It's #selfcaresunday so here is your reminder to look after you. #selfcare #mentalhealth #mentalillness #BPD\xe2\x80\xa6 https://t.co/cPDFvSxX8q""",0
21252,01-11-2019 06:37,b'RT @twititzep: @Poppylane_ @bethduffy95 @kittylvr820 @jjwills2 @JulieJujubear @Whycensored @BoogieBumper @adboa95 @free2meetu @swsog @kozfa',1
23078,01-11-2019 05:42,b'Trivia quiz games earn money - #Challvia\n\nPlay Challvia &amp; Turn your knowledge into #cash. Download now! Available a https://t.co/Wd05tH5MNp',1
14734,31-10-2019 01:22,b'RT @EveyHammond19: \xf0\x9f\x8c\x97\xf0\x9f\x8c\x98\xf0\x9f\x8c\x96\n\n                      EVEN  THE  DARKEST  HOUR\n                        ONLY  HAS  60  MINUTES\n\n#SuicideIsNeverAnOpt\xe2\x80\xa6',0
16303,31-10-2019 05:45,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
11391,01-11-2019 00:45,b'Reposted from @enriqueiglesias (@get_regrann)  -  When the crew is having fun... #ThankYou #Slovakia!! #Happy https://t.co/aDSfh94NIO',1
15218,30-10-2019 02:45,b'RT @GetnSweaty: You are not Alone when dealing with mental illnesses...\n\nThis took alot for me to post so please don\xe2\x80\x99t judge. We are all bu\xe2\x80\xa6',0
18316,31-10-2019 15:03,b'RT @neelamheera: Talking about Self Harm &amp; Suicide is a difficult topic. But I was asked to present my work through Cysters to the @UoBWome\xe2\x80\xa6',0
14939,01-11-2019 05:52,b'RT @Fede83b: Enjoy it!!! Thanks GISH! \n#GISHYourGourd #GISH #mishacollins #TheSmashingPumpkins #halloween2019 #HappyHalloween #enjoy #Italy',1
4038,29-10-2019 07:16,b'#Instagram expands ban on content related to #selfharm and suicide https://t.co/u2IP79kbbK https://t.co/u82OnIOKCa',0
20996,31-10-2019 22:35,b'RT @thecrowdview: Frank loved to have #fun with #friends... https://t.co/dxuhUfrGuD via: https://t.co/YOaR4jWOXh',1
6128,30-10-2019 19:13,b'Binge-Watching the Stories in Your Head - https://t.co/GpLGobXqdk #mentalhealth #recovery #treatment #awareness\xe2\x80\xa6 https://t.co/YWoFR38tp6',0
12695,31-10-2019 21:32,b'RT @birdwriter7: #LunaTheMoonPig #SuzyDavies #SheilaGraber #educators #fun #trails #walks #magical #story #wild #animals 4 to 6 years\n\nA gi',1
1882,29-10-2019 03:46,"b""RT @EveyHammond19: \xf0\x9f\xa6\x8b\xf0\x9f\xa6\x8b\n\nHere's a survival tip to all those people who have recently been forced to stop full time work because of mental hea\xe2\x80\xa6""",0
5245,31-10-2019 13:34,b'\n         \n                   \n                               \n        \n.\nOn Halloween you get to become anyth https://t.co/LWu4zdibfw',1
17949,31-10-2019 16:06,"b'RT @MindMateLeeds: Calm Harm, a free app to help manage the urge to self-harm, is teaming up with MindMate to support young people in #Leed\xe2\x80\xa6'",0
3219,28-10-2019 15:33,"b""You're hungry? @tavolakaldi prepared the #Pumpkin #cream gnocchi! \n#Enjoy !\nhttps://t.co/7keF47Ws7z https://t.co/0MZZFNs41G""",1
83,31-10-2019 17:04,b' HAPPY HALLOWEEN     \n\n#happyhalloween #happyhalloween #happy #halloween #berlin #top #technocity #techno https://t.co/b19tK0NlJQ',1
3855,31-10-2019 16:09,b'#Happy Halloween https://t.co/ZfRHx7I6FN',1
2037,31-10-2019 23:24,"b""RT @inshoalwaters: Let's run free, with the wind in our sails, and be with the wild things... #becausesailing #travelundersail #marine #his""",1
666,29-10-2019 19:26,"b""Do #you #enjoy #riding your #bike? Don't get #caught in the #dark without our #LED light. This #light #attaches rig https://t.co/0DWO071Y2o""",1
615,31-10-2019 21:00,"b""Check out 'RnB Pop 90' on #EnvatoMarket by eastwindpro #audiojungle https://t.co/ZHzP4CTngn #cheerful #bouncy https://t.co/r9YBZaK8Mc""",1
22781,28-10-2019 13:01,b'This is a #YA story about a girl with so much social anxiety she is a selective mute. And how she overcomes it.\xe2\x80\xa6 https://t.co/UjE3grHDMv',0
1707,01-11-2019 02:35,"b""RT @Chebrilla1: #AU where #fjord joins #Avantika and they're #bad together. #criticalrole #criticalrolefanart #CriticalRoleArt #CriticalRol""",1
5486,31-10-2019 12:18,"b'31. Indonesia 1 (live)\nBarito Putera - Pusamania Borneo, both team to score,\n@1.90, stake: 10 units (1:0 half time) https://t.co/uuXqS1Y97g'",1
4141,30-10-2019 18:10,b'#MentalHealthAwareness\n\nSleep Tonight by @TheRobbMurphy \n\nhttps://t.co/ctmTemqbK5\n\n\xe2\x9d\xa4\xef\xb8\x8f\nPlease #watch &amp; #share! Thank\xe2\x80\xa6 https://t.co/vFTpkvb1DS',0
18965,31-10-2019 10:27,b'RT @PsychRes: New #NESDA paper out in @PsychMedJournal using network analysis shows that the most likely #depression symptoms to share uniq\xe2\x80\xa6',0
8306,31-10-2019 21:33,"b'Happy Halloween! \nGuess what I am?\n""A fork in the road!""\n \n#HavingFun #Halloween #fun #love #to #laugh @ Ottaw https://t.co/qVyhHAC7vI'",1
22010,30-10-2019 18:55,b'So I got prescribed some aripiprazole on top of my risperidone depot and I\xe2\x80\x99ve been made an amber client at my CMHT.\xe2\x80\xa6 https://t.co/c3DoIWtYBu',0
7853,31-10-2019 13:59,b'Happy Halloween #Bom #dia #Good #Aftermoon #Happy #Halloween2019',1
12236,31-10-2019 13:30,"b'RT @annbelky: @Galck_ke @zandiiiiiiii @JayTiche Rejection! A person exists to love and be loved, therefore when queer people get rejected,\xe2\x80\xa6'",0
9265,31-10-2019 17:38,b'I just went live on twitch! Come join me for som chilling with games! \nhttps://t.co/5Kl7zg860U\n\n#twitch #Gaming #Fun #Game #Letsdothis',1
3433,28-10-2019 14:30,b'#enjoy with Fimaly https://t.co/kDyXBaQ8T2',1
16492,30-10-2019 22:12,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
21645,01-11-2019 02:52,b'RT @YoungEssuron: I hope #Everyone got a lot of #Candy! #Happy #Halloween!\n\nHere is a drop for you fans and dedicated listeners!\nThank you',1
1302,31-10-2019 16:50,"b""Let's #laugh and #paint and a #happy day today.  So many possibilities.  Mistakes are our #friends. #happyhalloween https://t.co/oCO87OnlhB""",1
23635,31-10-2019 23:44,b'When I did a bike  ride ... #latergram #gay #selfie #instagay #beard #happy https://t.co/aLBrlBMnTR',1
2437,01-11-2019 09:20,"b""RT @RealityUK_2016: #YES \n#Happy #1stNovember everybody \nI hope #WorkingtonMan is enjoying all the attention\n#EuropeanUnion isn't responsib""",1
9328,30-10-2019 11:53,b'I slept. I watched the sunrise without hiding behind a camera. Baby steps forward. I am enough. Be Happy.\xe2\x80\xa6 https://t.co/4IqQWlU6o8',0
23213,31-10-2019 15:20,b'Watch Tomorrow Exclusively On YouTube Channel - HAMID MOTIVATION\n\nhttps://t.co/AsO2iiUNK7\n\n#hamidmotivation\xe2\x80\xa6 https://t.co/7Mc15xqC0P',0
18734,31-10-2019 11:25,"b'RT @PastorMattHagee: Fasting is a force that you can use. When you do, God will use it to break EVERY yoke.\n\n#fasting #breakeveryyoke #life\xe2\x80\xa6'",0
4109,31-10-2019 12:27,b'#MeghanMcCain stated her brother is #crazy &amp; insinuated that if someone come for his guns there is going to be a pr\xe2\x80\xa6 https://t.co/hyP7dkiiTB',0
20053,29-10-2019 22:04,b'RT @rexxing69: @JuliaRose_33 Here it is #enjoy. https://t.co/CbBmHgMZgF',1
20182,28-10-2019 07:17,b'RT @sam56759067: Dear @instagram  You\xe2\x80\x99re not doing enough .  Yours sincerely a mother.  #selfharm #suicide',0
8364,31-10-2019 19:01,"b'HAPPY HALLOWEEN! What a day we have had! Swimming, trick or treating with the village and pumpkin carving!! We have https://t.co/nuJgRpqsoZ'",1
20750,30-10-2019 17:21,b'RT @strongertoget: People could tell you 99 wonderful things but you\xe2\x80\x99ll only really hear the 1 thing you perceive  as even slightly negativ\xe2\x80\xa6',0
9051,01-11-2019 00:17,b'https://t.co/B0urWu87PZ\n\nMy family is having a down-and-out time right now and need some assistance. I have somethi https://t.co/i301AoHxMH',1
12104,27-10-2019 18:32,b'RT @AllenFrancesMD: Only real way to fight #stigma  of #mentalillness is to treat it well.\n\nNeglect makes patients seem lots sicker than th\xe2\x80\xa6',0
7317,01-11-2019 02:45,b'Going live tonight on Twitch around 12:30am (pst) Catch me then!#PS4 #streaming #fun #games #GTAOnline #SpiderManPS4',1
129,31-10-2019 15:44,b' review by Sarah H.: Love them! Hope to order more soon! #etsy #happy #customer #feedback #alaridesign https://t.co/wn3BQ0Yv8q',1
16708,31-10-2019 03:49,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
6337,01-11-2019 10:03,b'Check out our new single I Wanna Live!lon spotify NOW! https://t.co/S5Z6Dl4vbW #rock #metal #universealbum https://t.co/qjqTmTmAx7',1
19240,30-10-2019 17:16,"b'RT @RashadaWrites: Good morning, friends! #enjoy #winter #Wednesdaymorning #autumn #snowfall  #beautiful #Tulips in the #snow  #nature'",1
22354,29-10-2019 07:20,b'Terror Squad - Lean Back (NGHTMRE Remix) (STRIPTX VIDEO) #enjoy https://t.co/5aYyVvDPJW',1
1155,31-10-2019 15:03,"b""It's All Right to Cry #mentalhealth for #boys and #men @PsychToday https://t.co/Ud0jzBU6ed""",0
21346,27-10-2019 07:11,"b'RT @VennieKocsis: For those struggling with #suicidal thoughts today, an #affirmation:\n\n\xe2\x80\x9cThese thoughts belong to the abusers. They are not\xe2\x80\xa6'",0
10196,31-10-2019 20:09,b'Look of the Day\n#LOTD #OOTD\n#fashion #clothing #outfitoftheday #trends #lookoftheday #thursday #sundry ##sweater https://t.co/33VjgpvCbz',1
11084,28-10-2019 19:11,"b'Parents, do you have an LGBTQ child?\nDo you have any issues with your teen?\nDo you know the signs of suicidal ideat\xe2\x80\xa6 https://t.co/LVYPeAh15I'",0
3212,28-10-2019 20:10,"b""YOUNG #SUICIDAL SOUL\n\nYou feel this way BECAUSE you've REALIZED that YOUR ELDERS have \n\nLIED TO YOU SINCE BIRTH\n\nU\xe2\x80\xa6 https://t.co/eoUedyNkLp""",0
13322,31-10-2019 17:36,b'RT @ClaytonFigi: Sleigh ready? Snow!! Football!! #fun https://t.co/98PTyMr7Sr',1
14639,31-10-2019 23:50,b'RT @enriqueiglesias: When the crew is having fun... #ThankYou #Slovakia!! #Happy #Halloween https://t.co/0dC23rOerP',1
19738,01-11-2019 04:41,b'RT @realpreityzinta: Happy Halloween everyone  Time to have some fun @BeingSalmanKhan #chulbulpandey #halloween #fun #madness #ting https:',1
406,23-10-2019 09:09,"b""@Lambeth_council's decision not to grant #priorityneed #housing status to a man classed as a #suicide risk who was\xe2\x80\xa6 https://t.co/Jt4Z5wzuZu""",0
14935,01-11-2019 06:00,"b'RT @FCPlayTherapy: Q. If you were an appetiser, what would you be?\n\n#questionoftheday #fun #selfreflection'",1
13085,31-10-2019 16:07,"b'RT @CarBombBoom13: A quick summary of the league of denial and what fans, parents and current players need to be made aware of\n\n#tbi #nhl #\xe2\x80\xa6'",0
16583,30-10-2019 17:38,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
23397,30-10-2019 14:49,b'Welcoming Kendell back for an upgrade! Enjoy your new 2019 Mazda 3! Congratulations\n\nThank you for choosing Regina https://t.co/hXzfc1IW8B',1
22650,27-10-2019 15:40,b'The truth about #mentalillness #homlessness #addiction #suicide How I survived it all &amp; you can too\xf0\x9f\x8e\x97\xf0\x9f\x92\x9aTune in this w\xe2\x80\xa6 https://t.co/cniFtxK37T',0
2476,01-11-2019 04:03,"b""RT @SamTaweets: Well it's taken me an afternoon of scouring the interweb, but we managed to find this morning's stoush between Michael Felg""",1
4295,31-10-2019 19:12,b'#ripe #inktober2019 ! I did it till the end ! #happy  #inktoberday31 #inktober #ink #fruits #art #instadaily https://t.co/PjYa084dGn',1
11732,31-10-2019 21:18,b'RT @alexxbiss: LIVE!! Come Chill!! Top Tier Gameplay And Chill Vibes!! Come Say Whats Up!!\n\nRetweets Appreciated!!\n\n#Fortnite #Apex #ApexL',1
3924,01-11-2019 06:40,b'#HappyHalloween #Vancouver #Aquarium After Dark  #Canada #party #instagood #nightlife #instapic #instamood https://t.co/fK4YvQPhJx',1
14566,01-11-2019 04:02,b'RT @enriqueiglesias: When the crew is having fun... #ThankYou #Slovakia!! #Happy #Halloween https://t.co/0dC23rOerP',1
17799,29-10-2019 20:16,"b'RT @MiaStJohnBoxer: After I lost my son &amp; then his father, I lost myself. #mentalillness &amp; #addiction took my family. I refuse to let it be\xe2\x80\xa6'",0
15903,30-10-2019 10:36,b'RT @JudeHabib: How do journalists cover the interlocking nature of #homelessness #mentalillness #substancemisuse offending behaviour &amp; othe\xe2\x80\xa6',0
13963,31-10-2019 03:31,b'RT @Dolormarie: #Love #faith #hope #spirituality \n#mentalhealth #depression #MentalHealthAwareness #MentalHealthMatters #InspirationalQuote\xe2\x80\xa6',0
13585,01-11-2019 06:09,b'RT @DailyhuntApp: The maps on our phones tell us horror stories even when it isnt #Halloween2019. Tag a friend who lives so far away it fe',1
22386,31-10-2019 08:15,b'Thank you for visiting and delivering such a great session #MentalHealthAwareness https://t.co/NmnkOquQ36',0
9512,31-10-2019 09:10,b'If your luck\xe2\x80\x99s in... \xf0\x9f\x98\x90\xf0\x9f\x98\x90\xf0\x9f\x98\x90 #BPD #BorderlinePersonalityDisorder #EUPD #PD #Depression #Anxiety #MentalIllness\xe2\x80\xa6 https://t.co/KNzYjpUf55',0
12632,31-10-2019 10:47,"b'RT @bfreecbd: You can have diamonds and gold, but are you free from aches,pains and \nanxiety?\nAdd BFREE to your daily routine and have it a\xe2\x80\xa6'",0
19004,31-10-2019 13:48,b'RT @queerhive_kenya: @Galck_ke @zandiiiiiiii @annbelky @JayTiche Normalizing self-care and community support within our organizing and move\xe2\x80\xa6',0
12836,27-10-2019 10:33,b'RT @BrittCorene: Need a smile? Here ya go! \xf0\x9f\x98\x8a\xe2\x9d\xa4\xf0\x9f\x90\xb1\n#SickNotWeak #keeptalkingMH #Kitty #CatsOfTwitter #StormiRey #mybaby #babygirl #Mentalhealth\xe2\x80\xa6',0
8449,31-10-2019 20:56,b'Happy Halloween!\n#selfie #memyselfandi #longhairdontcare #blondehairdontcare #love #wig #sugarskull https://t.co/iEoeur9syf',1
7572,01-11-2019 02:21,b'Halloween 2019\n#kids #halloween #trickortreat halloweenmakeup #happy #smile #clownmakeup #farmerboy https://t.co/SXgub1fbzB',1
7297,31-10-2019 08:13,b'Glenn Maxwell taking a short break from cricket due to difficulties with mental health again highlights the importa\xe2\x80\xa6 https://t.co/zsMJcIT8Kl',0
22539,31-10-2019 23:30,b'The Joy Of Booking #Travel #Online - Living by Experience #igtravel #vacation #fun  https://t.co/YOfQis2rTx',1
4402,31-10-2019 10:06,b'#Tbt The Day It All Started!!!  \xe2\x80\x9cSigns\xe2\x80\x9d Available On Amazon #NcgMotivation #Signs #Chaos #Newark #Nj #Mentalillness\xe2\x80\xa6 https://t.co/HJmHtKzHdu',0
5136,28-10-2019 12:45,"b'@ShiJeHiggs @keithboykin Let\xe2\x80\x99s try to refrain from giving oxygen to ignorance akin to Kanye. Better yet, give oxyge\xe2\x80\xa6 https://t.co/XRTf2ncdi9'",0
20291,31-10-2019 09:57,b'RT @selfcareovrload: 5 Basic Tools To Master Your Mindset. https://t.co/Dbri2kgzn7 via @selfcareovrload \n\n#theclqrt #mindset #mentalhealth\xe2\x80\xa6',0
8430,31-10-2019 21:01,b'Happy Halloween!!\n#halloween #spooky #spookyseason #safety #bright #colours #trickortreat #candy #sugar #fun https://t.co/poLni3SmCe',1
22940,31-10-2019 15:58,"b'To round off #mentalhealthawareness month, our grads Savannah, Anika and Emma have continued the conversation by re\xe2\x80\xa6 https://t.co/1NZCEMzFVU'",0
19622,31-10-2019 17:55,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
21959,31-10-2019 16:31,b'Showing gratitude can have a tremendously positive impact on our levels of happiness. It doesn\xe2\x80\x99t even have to be an\xe2\x80\xa6 https://t.co/yzS20rg7or',0
23578,30-10-2019 21:38,b'What is the fucking point in this life.\n\n#depression #tired #lonely #anxiety #suicidal',0
10279,01-11-2019 05:57,b'Made by @lyndishes  #foodilike #instafood #food #foods #foodgasm #foodstagram  #foodpics #foodlover #africanfood https://t.co/X7kTT9ABj0',1
24009,28-10-2019 13:14,b'You will be in great company #enjoy https://t.co/Ba3TY4YhZD',1
1846,30-10-2019 20:15,"b""RT @erizanbatista: #WednesdayVibes\n#WednesdayMood\n\nDespite the cellphone recording, you'll love this vocal performance. #Enjoy !!\n\n#artist""",1
1462,31-10-2019 16:30,"b""Proud to say boxers have raised \xe2\x82\xac1,101.90 for @JigsawYMH  as part of Tom McGrath's North-South Run!\nThanks to all p\xe2\x80\xa6 https://t.co/n3wZr9jo41""",0
19101,29-10-2019 21:16,"b'RT @RashadaWrites: Good morning, friends! #enjoy #autumn #nature #autumnleaves #Japan #MapleLeafs \n\nhttps://t.co/nCvYSQmWi7 #writing #'",1
16759,30-10-2019 19:37,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
14652,31-10-2019 23:40,b'RT @enriqueiglesias: When the crew is having fun... #ThankYou #Slovakia!! #Happy #Halloween https://t.co/0dC23rOerP',1
18291,30-10-2019 22:01,b'RT @NationalCouncil: Approximately 10% of police calls involve a person with #mentalillness. Let\xe2\x80\x99s make sure every officer in America is tr\xe2\x80\xa6',0
2667,31-10-2019 16:35,"b""RT @the_verivery: VERIVERY - 'Tag Tag Tag' Halloween Special Video\n\n https://t.co/jPiHm3Nsr6\n https://t.co/DhvTxrNc6v\n\n# #VERIVERY #V""",1
695,31-10-2019 18:29,"b""Don't trust 2 much, don't love 2 much, bcoz that 2 much hurts toooooo much #ThursdayMotivation #Sanki # #BB13 https://t.co/jsZo2Tuq3h""",1
